"key_Student";"Student";"Professor";"Subject";"SelfPerf";"C_12";"C_13";"C_14";"C_15";"C_16";"C_17";"C_18";"C_19";"C_20";"C_21";"C_22";"C_23";"C_24";"C_25";"C_26";"C_27";"C_28";"C_29";"C_30";"C_31";"C_32";"C_33";"C_34";"C_35";"C_36_Strength";"c37_Weaknesses";"student_sex";"Id_Fingerprint";"Id_Carrer";"Number_Enrollment";"Number_Repetition";"Number_Lost";"Id_Course";"Group";"Shared";"professor_sex";"Vinculacion";"Fecha_Ingreso";"professor_cat";"professor_dedic";"Professor_Dept"
7097;592;25;64;4;4;4;3;4;3;4;3;3;3;3;3;2;3;3;4;3;4;4;4;3;2;2;2;3;"MAS QUE EXPLICAR LOS TEMAS, EL PROFESOR SE PREOCUPA POR HACERNOS CUESTIONARNOS SOBRE TEMAS MAS RELEVANTES DE LA ASIGNATURA";"PODRIA PROFUNDIZAR MAS EN TEMAS PROPIOS DEL CONTENIDO DE LA ASIGNATURA";1;1535;32;13;1;0;411;1;0;1;"PLANTA";"6/2/1996 0:00:00";"TITULAR";"EXCLUSIVA";"FISICA"
7099;593;56;65;4;4;2;4;4;4;4;4;4;4;4;2;1;4;4;1;1;4;4;4;4;2;2;4;4;"";"";1;1508;32;9;1;0;412;1;0;1;"PLANTA";"11/7/1984 0:00:00";"TITULAR";"EXCLUSIVA";"FISICA"
7100;594;56;65;4;4;4;3;3;2;2;3;3;3;2;1;1;1;3;1;1;1;2;3;3;2;2;2;3;"";"";1;1508;32;9;1;0;412;1;0;1;"PLANTA";"11/7/1984 0:00:00";"TITULAR";"EXCLUSIVA";"FISICA"
7101;595;56;65;3;4;3;3;2;3;4;4;4;4;3;1;1;2;3;1;3;3;1;2;3;2;1;3;3;"EL DOCENTE TIENE AMPLIO CONOCIMIENTO DEL TEMA Y LA ASIGNATURA ES UN ENLACE ENTRE LAACADEMIA Y PROBLEMAS DE FISICA";"FALTA DE ORDEN Y TEMAS INSUFICIENTES";1;1514;32;10;1;0;412;1;0;1;"PLANTA";"11/7/1984 0:00:00";"TITULAR";"EXCLUSIVA";"FISICA"
7102;596;56;65;4;4;4;4;4;3;4;2;4;4;3;1;1;2;3;1;1;4;1;2;4;2;2;3;3;"ES UNA PERSONA A QUIEN SE LE NOTA QUE DOMINA CON FACILIDAD Y CLARIDAD DISTINTAS RAMAS DE LA FISICA";"ES BASTANTE DESORDENADO A LA HORA DE EXPONER TEMAS QUE CONSIDERO CLAVES EN LA ASIGNATURA";1;1515;32;10;1;0;412;1;0;1;"PLANTA";"11/7/1984 0:00:00";"TITULAR";"EXCLUSIVA";"FISICA"
7103;597;56;65;5;4;4;4;4;4;4;4;4;4;4;4;3;3;4;1;1;4;4;4;4;2;2;4;4;"";"";1;1516;32;10;1;0;412;1;0;1;"PLANTA";"11/7/1984 0:00:00";"TITULAR";"EXCLUSIVA";"FISICA"
7104;598;56;65;3;4;4;3;3;3;3;2;2;3;3;1;1;2;2;1;1;3;3;3;3;2;2;3;3;"MANEJA BIEN EL TEMA Y NUTRE LA CLASE CON OPINIONES, EXPERIENCIAS Y RELACIONES CON OTROS TEMAS";"DESORDENADO";1;1518;32;10;2;1;412;1;0;1;"PLANTA";"11/7/1984 0:00:00";"TITULAR";"EXCLUSIVA";"FISICA"
7105;599;56;65;4;4;4;4;4;2;3;2;2;3;1;1;1;2;2;1;1;1;3;4;4;2;1;3;2;"EL DOMINIO COMPLETO QUE TIENE SOBRE EL TEMA QUE PRESENTA EN CLASE";"ES UN POCO DESORDENADO EN EXPLICAR TEMA EN EL TABLERO AUNQUE TAMBIEN EL TABLERO ES MUY PEQUENO PARA ABARCAR EL TEMA QUE SE CONSIDERA EN CLASE";1;1532;32;12;1;0;412;1;0;1;"PLANTA";"11/7/1984 0:00:00";"TITULAR";"EXCLUSIVA";"FISICA"
7106;600;67;66;5;2;3;4;4;3;4;4;4;4;4;1;2;3;4;4;4;4;4;4;4;2;2;4;4;"LA CLARIDAD CON LA QUE ENSEÑA LOS CONCEPTOS";"LA INPUNTUALIDAD PARA LLEGAR A CLASE";0;377;32;8;1;0;413;1;0;1;"PLANTA";"28/1/1994 0:00:00";"ASOCIADO";"EXCLUSIVA";"FISICA"
7108;601;67;66;4;2;3;3;3;3;4;3;3;3;2;1;2;3;2;4;3;2;2;3;3;2;2;3;3;"";"";1;1504;32;8;1;0;413;1;0;1;"PLANTA";"28/1/1994 0:00:00";"ASOCIADO";"EXCLUSIVA";"FISICA"
7109;602;67;66;3;2;3;4;3;3;4;4;4;4;4;4;3;4;4;4;4;4;3;4;4;2;1;3;3;"EL PROFESOR EXHIBE UN DOMINIO ASOMBROSO DE DIVERSAS RAMAS DE LA FISICA";"EL PROFESOR DEBERIA SER MUCHO MAS PUNTUAL	 GENERALMENTE INICIAMOS CLASES 30 MINUTOS TARDE.";1;1514;32;10;1;0;413;1;0;1;"PLANTA";"28/1/1994 0:00:00";"ASOCIADO";"EXCLUSIVA";"FISICA"
7110;603;67;66;5;1;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;2;2;4;4;"LA FORMA DE ABORDAR LOS TEMAS Y EL USO DE HERRAMIENTAS DIDACTICAS";"LA PUNTUALIDAD A LAS CLASES";1;1516;32;10;1;0;413;1;0;1;"PLANTA";"28/1/1994 0:00:00";"ASOCIADO";"EXCLUSIVA";"FISICA"
7111;604;67;66;5;2;4;4;3;4;4;4;4;4;4;4;2;4;4;4;4;4;4;4;4;2;2;4;4;"IMPLEMENTA MUY BUENOS METODOS DE ENSEÑANZA";"";1;1516;32;10;1;0;413;1;0;1;"PLANTA";"28/1/1994 0:00:00";"ASOCIADO";"EXCLUSIVA";"FISICA"
7112;605;67;66;3;3;4;4;4;4;4;3;3;3;3;1;3;4;2;4;3;1;4;4;4;2;2;3;NA;"DOMINIO COMPLETO SOBRE EL TEMA. ES CLARO A LA HORA DE EXPLICAR";"";1;1531;32;12;1;0;413;1;0;1;"PLANTA";"28/1/1994 0:00:00";"ASOCIADO";"EXCLUSIVA";"FISICA"
7113;606;67;66;4;3;4;4;2;4;4;4;4;4;4;4;3;4;4;4;3;1;4;4;4;2;1;4;4;"LA DIDACTICA QUE USA PARA ENSEÑAR TRAYENDO EXPERIMENTOS, VIDEOS Y PRESENTACIONES CLARAS";"";1;1532;32;12;1;0;413;1;0;1;"PLANTA";"28/1/1994 0:00:00";"ASOCIADO";"EXCLUSIVA";"FISICA"
7114;607;67;66;4;3;4;4;4;4;4;3;3;4;4;1;2;3;3;4;2;4;3;3;4;2;2;4;4;"";"";1;1537;32;13;2;1;413;1;0;1;"PLANTA";"28/1/1994 0:00:00";"ASOCIADO";"EXCLUSIVA";"FISICA"
7341;608;9;67;4;4;3;4;4;4;4;3;2;4;3;1;3;4;4;3;4;1;2;2;3;2;2;3;3;"SU COMPROMISO Y GUSTO POR LA FISICA";"A VECES ES UN POCO COMPLICADO ENTENDER LOS TOPICOS DE LA ASIGNATURA";0;380;32;9;1;0;422;1;0;1;"PLANTA";"1/2/1970 0:00:00";"ASOCIADO";"EXCLUSIVA";"FISICA"
7343;609;9;67;5;4;4;4;4;4;4;3;3;3;3;1;2;3;3;4;2;4;2;1;4;2;2;4;3;"MUY RESPETUOSO Y FORMAL, MUY ASERTIVO CON SU ACTIVIDAD DOCENTE";"LOS IMPLEMENTOS DE LABORATORIO";1;1505;32;8;1;0;422;1;0;1;"PLANTA";"1/2/1970 0:00:00";"ASOCIADO";"EXCLUSIVA";"FISICA"
7344;610;9;67;5;4;4;4;4;4;4;4;3;4;3;2;3;4;4;2;4;4;4;4;4;2;2;4;3;"ENTUSIASTA, PROMUEVE EL AMOR POR LA FISICA, COLABORA CON LOS ESTUDIANTES EN LOS PROCESOS DE ARMAR LOS MONTAJES Y LA TOMA DE DATOS";"NO HACE PUBLICASLAS CORRECCIONES DE INFORMES DE LABORATORIO";1;1509;32;9;1;0;422;1;0;1;"PLANTA";"1/2/1970 0:00:00";"ASOCIADO";"EXCLUSIVA";"FISICA"
7345;611;9;67;5;4;4;4;4;4;4;4;3;4;4;1;4;4;4;4;4;3;2;3;4;2;2;4;4;"";"";1;1509;32;9;1;0;422;1;0;1;"PLANTA";"1/2/1970 0:00:00";"ASOCIADO";"EXCLUSIVA";"FISICA"
7347;612;9;67;5;4;4;4;4;4;4;3;4;4;4;4;4;4;4;4;4;4;2;3;3;2;2;4;3;"";"LA FALTA DE IMPLEMENTOS COMO SOPORTES, RENDIJAS, LENTES Y EL MAL ESTADO DE OTRAS AFECTAN EL BUEN DESARROLLO DE LAS ACTIVIDADES";1;1516;32;10;1;0;422;1;0;1;"PLANTA";"1/2/1970 0:00:00";"ASOCIADO";"EXCLUSIVA";"FISICA"
7348;613;91;67;3;3;4;4;3;4;4;3;3;3;3;2;3;3;3;3;3;3;2;3;4;2;2;3;4;"";"";1;1470;32;4;1;0;423;2;0;1;"PLANTA";"11/2/2000 0:00:00";"ASOCIADO";"EXCLUSIVA";"FISICA"
7349;614;91;67;4;4;4;4;4;4;4;4;4;4;2;3;4;4;4;4;3;4;1;1;1;2;2;3;3;"";"";1;1478;32;5;1;0;423;2;0;1;"PLANTA";"11/2/2000 0:00:00";"ASOCIADO";"EXCLUSIVA";"FISICA"
7350;615;91;67;4;4;4;3;4;4;4;3;4;4;3;3;4;3;4;4;4;4;3;3;3;2;NA;3;NA;"";"";1;1487;32;6;1;0;423;2;0;1;"PLANTA";"11/2/2000 0:00:00";"ASOCIADO";"EXCLUSIVA";"FISICA"
7351;616;91;67;4;4;4;4;4;4;4;2;4;4;3;2;4;3;4;4;4;4;1;1;3;2;1;3;3;"";"";1;1487;32;6;1;0;423;2;0;1;"PLANTA";"11/2/2000 0:00:00";"ASOCIADO";"EXCLUSIVA";"FISICA"
7352;617;91;67;4;4;3;3;3;4;3;3;3;3;3;2;3;2;4;4;3;2;2;2;3;2;2;3;3;"ACOMPAÑAMIENTO";"";1;1496;32;7;1;0;423;2;0;1;"PLANTA";"11/2/2000 0:00:00";"ASOCIADO";"EXCLUSIVA";"FISICA"
7353;618;91;67;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;2;1;4;4;"";"";1;1515;32;10;1;0;423;2;0;1;"PLANTA";"11/2/2000 0:00:00";"ASOCIADO";"EXCLUSIVA";"FISICA"
7358;619;4;68;4;2;1;1;4;1;2;3;4;4;2;1;1;1;4;2;1;1;1;1;3;2;1;2;3;"";"";1;1471;32;4;1;0;424;2;0;1;"PLANTA";"30/4/1996 0:00:00";"ASOCIADO";"EXCLUSIVA";"FISICA"
7359;620;4;68;4;3;4;2;3;4;3;3;4;4;2;2;2;2;4;2;2;3;1;1;3;2;2;3;2;"################";"LA FALTA DE GUIAS EN LA ASIGNATURA DE LAS CUALES ELPROFESOR PUEDA BASARSE";1;1471;32;4;1;0;424;2;0;1;"PLANTA";"30/4/1996 0:00:00";"ASOCIADO";"EXCLUSIVA";"FISICA"
7360;621;4;68;4;4;3;3;4;4;3;3;4;4;3;3;2;3;3;2;3;4;2;2;3;2;2;3;3;"";"";1;1471;32;4;1;0;424;2;0;1;"PLANTA";"30/4/1996 0:00:00";"ASOCIADO";"EXCLUSIVA";"FISICA"
7361;622;4;68;4;4;4;2;3;3;3;1;1;3;1;1;1;2;2;1;1;3;1;1;2;2;1;3;2;"";"";1;1471;32;4;1;0;424;2;0;1;"PLANTA";"30/4/1996 0:00:00";"ASOCIADO";"EXCLUSIVA";"FISICA"
7362;623;4;68;5;4;3;2;3;4;4;3;4;4;4;4;3;3;4;3;3;4;1;3;4;2;2;3;3;"";"LOS IMPLEMENTOS DE LABORATORIO SON VIEJOS Y DEFICIENTES, HACE FALTA UNA BUENA GUIA DE LA MATERIA";1;1472;32;4;1;0;424;2;0;1;"PLANTA";"30/4/1996 0:00:00";"ASOCIADO";"EXCLUSIVA";"FISICA"
7363;624;4;68;5;4;4;4;4;4;4;3;4;4;4;4;4;4;4;3;4;4;4;4;4;2;2;4;3;"CUMPLIDO Y EFICAZ";"";1;1472;32;4;1;0;424;2;0;1;"PLANTA";"30/4/1996 0:00:00";"ASOCIADO";"EXCLUSIVA";"FISICA"
7364;625;4;68;4;2;1;1;3;2;3;2;3;4;1;1;1;2;2;1;1;1;1;1;1;2;1;2;3;"################";"################";1;1481;32;5;2;1;424;2;0;1;"PLANTA";"30/4/1996 0:00:00";"ASOCIADO";"EXCLUSIVA";"FISICA"
7365;626;4;68;4;4;3;2;4;4;3;4;4;4;4;4;4;4;4;1;2;4;1;2;4;2;1;3;2;"EXPLICA BIEN LOS TEMAS";"A LA ASIGNATURA LE HACE FALTA UNA GUIA";1;1487;32;6;1;0;424;2;0;1;"PLANTA";"30/4/1996 0:00:00";"ASOCIADO";"EXCLUSIVA";"FISICA"
7366;627;4;68;4;4;4;2;4;4;4;4;4;4;3;1;2;3;4;3;3;4;2;3;3;2;1;4;3;"LE IMPRIME BASTANTE ENERGIA Y MOTIVACION A LA CLASE";"LA MAYORIA DE LOS ELEMENTOS TIENEN FALLAS";1;1487;32;6;1;0;424;2;0;1;"PLANTA";"30/4/1996 0:00:00";"ASOCIADO";"EXCLUSIVA";"FISICA"
7367;628;4;68;4;4;4;3;3;4;4;4;3;3;3;4;3;3;4;3;3;3;1;2;3;2;2;3;4;"";"";1;1487;32;6;1;0;424;2;0;1;"PLANTA";"30/4/1996 0:00:00";"ASOCIADO";"EXCLUSIVA";"FISICA"
7368;629;4;68;4;4;4;2;2;4;4;1;4;4;1;4;4;4;4;2;4;4;1;1;1;2;2;3;1;"";"";1;1487;32;6;1;1;424;2;0;1;"PLANTA";"30/4/1996 0:00:00";"ASOCIADO";"EXCLUSIVA";"FISICA"
7369;630;4;68;4;4;3;3;4;4;2;1;4;4;1;1;1;2;4;2;1;1;1;1;4;2;2;2;1;"";"";1;1496;32;7;1;0;424;2;0;1;"PLANTA";"30/4/1996 0:00:00";"ASOCIADO";"EXCLUSIVA";"FISICA"
7370;631;4;68;4;4;4;2;3;3;2;3;3;3;2;2;1;2;3;3;3;3;1;1;3;2;2;2;2;"AUTODIDACTA";"FALTA DE GUIAS AL PRINCIPIO DE LA ASIGNATURA";1;1496;32;7;1;0;424;2;0;1;"PLANTA";"30/4/1996 0:00:00";"ASOCIADO";"EXCLUSIVA";"FISICA"
7371;632;4;68;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;2;3;3;2;2;4;4;"SU PUNTUALIDAD, COMPROMISO Y EMPEÑO EN LA CLASE";"";1;1500;32;7;2;1;424;2;0;1;"PLANTA";"30/4/1996 0:00:00";"ASOCIADO";"EXCLUSIVA";"FISICA"
7372;633;18;69;4;4;4;2;1;4;3;3;4;4;2;4;4;3;4;2;1;4;2;2;3;2;2;3;3;"ES MUY COMPROMETIDA CON LA CLASE Y NUESTRA FORMACION PROFESIONAL";"CREO QUE LA ASIGNATURA NECESITA REFORZAR LOS EQUIPOS USADOS EN EL LABORATORIO";0;346;32;2;1;0;425;1;0;0;"PLANTA";"11/2/2000 0:00:00";"TITULAR";"EXCLUSIVA";"FISICA"
7373;634;18;69;4;4;4;3;4;4;4;3;4;4;3;4;4;3;4;4;4;4;2;2;3;2;2;3;3;"ES ACCEQUIBLE";"";0;346;32;2;1;0;425;1;0;0;"PLANTA";"11/2/2000 0:00:00";"TITULAR";"EXCLUSIVA";"FISICA"
7374;635;18;69;4;4;4;4;3;4;4;3;4;4;4;1;3;3;4;2;1;1;2;2;3;2;2;3;3;"PREPARA SUS CLASES";"";0;346;32;2;1;0;425;1;0;0;"PLANTA";"11/2/2000 0:00:00";"TITULAR";"EXCLUSIVA";"FISICA"
7375;636;18;69;4;4;4;4;4;4;3;3;3;4;3;1;3;3;4;3;1;4;2;2;3;2;2;3;3;"ES MUY ORGANIZADA";"PODRIA DEDICARLE UN POCO MAS DE TIEMPO A LA EXPLICACION DE LOS TEMAS QUE SE TRABAJAN EN CLASE";0;346;32;2;1;0;425;1;0;0;"PLANTA";"11/2/2000 0:00:00";"TITULAR";"EXCLUSIVA";"FISICA"
7376;637;18;69;4;4;4;4;4;4;4;2;2;3;3;4;4;4;4;3;3;3;3;2;3;2;2;3;3;"LA PRACTICIDAD CON LA ENTREGA DE TRABAJOS, LA FORMA DE EVALUACION DEL CURSO";"";0;346;32;2;1;0;425;1;0;0;"PLANTA";"11/2/2000 0:00:00";"TITULAR";"EXCLUSIVA";"FISICA"
7377;638;18;69;4;4;4;4;4;4;4;2;3;4;2;1;2;3;3;3;2;4;3;3;3;2;1;3;3;"";"SERA BUENO ABORDAR OTRAS EXPERIENCIAS CON LA YUDA DEL DOCENTE Y NO SOLO TRABAJAR CON EL LIBRO DE ESTUDIO. REALIZAR EXPERENCIAS EN LUGARES DISTINTOS AL AULA";0;346;32;2;1;0;425;1;0;0;"PLANTA";"11/2/2000 0:00:00";"TITULAR";"EXCLUSIVA";"FISICA"
7378;639;18;69;5;4;4;4;3;3;3;4;4;4;4;1;2;4;3;3;2;4;2;3;4;2;2;3;3;"";"";0;347;32;2;1;0;425;1;0;0;"PLANTA";"11/2/2000 0:00:00";"TITULAR";"EXCLUSIVA";"FISICA"
7379;640;18;69;4;4;4;3;1;4;4;3;4;4;3;1;3;3;3;3;1;3;2;2;3;2;2;3;3;"";"";0;346;32;2;1;1;425;1;0;0;"PLANTA";"11/2/2000 0:00:00";"TITULAR";"EXCLUSIVA";"FISICA"
7385;641;18;69;2;4;4;4;4;4;NA;3;4;4;3;1;2;3;3;3;3;1;2;1;3;2;2;4;3;"RESPONSABILIDAD, ORGANIZACIÓN, PREPARACION. APLICABILIDAD PRACTICA";"DINAMICA";1;1456;32;2;1;0;425;1;0;0;"PLANTA";"11/2/2000 0:00:00";"TITULAR";"EXCLUSIVA";"FISICA"
7386;642;18;69;3;4;4;4;4;3;3;3;3;3;2;2;1;2;3;3;2;3;4;2;1;2;1;3;3;"LA DOCENTE ES EXIGENTE, PUNTUAL Y CLARA EN LOS TEMAS";"FALTA DE MAS ATENCION CON LOS ESTUDIANTES POR PARTE DE LA DOCENTE";1;1457;32;2;1;0;425;1;0;0;"PLANTA";"11/2/2000 0:00:00";"TITULAR";"EXCLUSIVA";"FISICA"
7387;643;18;69;4;3;4;4;4;4;4;4;3;3;3;2;3;3;3;3;3;3;3;3;3;2;1;4;3;"";"";1;1458;32;2;1;0;425;1;0;0;"PLANTA";"11/2/2000 0:00:00";"TITULAR";"EXCLUSIVA";"FISICA"
7388;644;18;69;4;4;4;4;4;4;4;3;4;4;3;1;3;4;4;1;1;4;2;3;4;2;2;4;3;"COMPROMISO DEL DOCENTE, ATENCION A DUDAS";"LA TOTALIDAD DE LA CLASE ES SOLO EXPERIMENTACION, MUY POCO ACERCA DE LA TEORIA";1;1458;32;2;1;0;425;1;0;0;"PLANTA";"11/2/2000 0:00:00";"TITULAR";"EXCLUSIVA";"FISICA"
7389;645;18;69;4;4;4;4;3;3;2;3;4;4;3;3;3;3;4;4;4;3;3;3;1;2;2;3;3;"";"";1;1458;32;2;1;1;425;1;0;0;"PLANTA";"11/2/2000 0:00:00";"TITULAR";"EXCLUSIVA";"FISICA"
7390;646;18;69;4;4;4;4;4;4;4;2;4;4;3;3;1;3;2;4;2;3;2;3;3;2;2;3;3;"REFUERZO DE LOS CONOCIMIENTOS TEORICOS DE LA ASIGNATURA MECANICA NEWTONIANA, ADEMAS DE UNA CONFRONTACION REAL CON FENOMENOS FISICOS";"FALTA DE PEDAGOGIA, NO INTERVIENE MUCHO EN LAS ACTIVIDADES CUANDO SE ESTAN REALIZANDO";1;1483;32;5;3;1;425;1;0;0;"PLANTA";"11/2/2000 0:00:00";"TITULAR";"EXCLUSIVA";"FISICA"
7391;647;18;69;4;4;4;4;4;4;3;3;4;4;4;2;4;4;4;3;4;2;3;2;4;2;NA;3;NA;"NOS PERMITE PENSAR";"PROPORCIONA POCA GUIA PARA ENTENDER LA PRACTICA. NO SE SI LA IDEA DEL CURSO ES PERMITIRNOS PENSAR EN LOS PORMENORES POR NOSOTROS MISMOS";1;1487;32;6;1;0;425;1;0;0;"PLANTA";"11/2/2000 0:00:00";"TITULAR";"EXCLUSIVA";"FISICA"
7449;648;74;89;4;4;4;3;3;2;4;4;4;4;4;3;4;3;4;4;4;4;4;4;4;2;2;3;3;"UN GRAN MANEJO DE LOS TEMAS TRATADOS";"LA DINAMICA DE EXPOSICIONES ES INTERESANTE PERO DEBERIA BRINDAR APOYO PARALELO DEL DOCENTE EN LA EXPLICACION DE LOS TEMAS YA QUE HAY COSAS QUE NO SE MANEJAN Y ES ALLI DONDE EL EJERCICIO DOCENTE Y LA EXPERIENCIA SON FUNDAMENTALES";0;822;67;2;1;0;526;1;0;0;"PLANTA";"24/1/1994 0:00:00";"ASOCIADO";"T C";"FISICA"
7450;649;74;89;4;4;4;4;4;4;4;3;4;4;3;3;4;4;4;4;4;4;3;3;4;2;2;4;4;"PERTINENTE";"";0;822;67;2;1;0;526;1;0;0;"PLANTA";"24/1/1994 0:00:00";"ASOCIADO";"T C";"FISICA"
7452;650;74;89;4;4;2;3;3;3;3;3;3;3;2;3;3;3;3;4;4;4;3;3;3;2;2;3;3;"AMPLIA EXPERIENCIA DEL DOCENTE";"SE TOMO MAS TIEMPO DEL NECESARIO PARA CUBRIR LOS PRIMEROS TEMAS DE LA ASIGNATURA Y NO SE ALCANZO A CUBRIR LOS ULTIMOS";1;2366;67;2;1;0;526;1;0;0;"PLANTA";"24/1/1994 0:00:00";"ASOCIADO";"T C";"FISICA"
7453;651;74;89;5;4;3;1;2;3;3;4;4;4;2;1;4;2;4;4;3;1;3;3;4;2;2;2;3;"EXPERIENCIA";"ORGANIZACION DE LOS TEMAS";1;2367;67;2;1;0;526;1;0;0;"PLANTA";"24/1/1994 0:00:00";"ASOCIADO";"T C";"FISICA"
7454;652;74;89;5;4;3;4;4;4;4;4;4;4;3;4;4;4;4;4;4;4;4;4;4;2;2;4;4;"AMOR POR LA DOCENCIA Y LA COMBINA CON SU GRAN TRAYECTORIA PROFESIONAL QUE PERMITE CONOCER NO SOLO TEORICAMENTE SINO DESDE LA PRACTICA";"NO SE CUMPLE EL PROGRAMA EN SU TOTALIDAD";1;2367;67;2;1;0;526;1;0;0;"PLANTA";"24/1/1994 0:00:00";"ASOCIADO";"T C";"FISICA"
7455;653;74;89;5;4;4;4;4;4;4;4;4;4;3;3;4;4;4;4;4;4;4;4;4;2;1;4;4;"EL CONOCIMIENTO CLARO, DOMINIO DEL TEMA. SU COMPORTAMIENTO ETICO E IMPARCIALIDADES";"";1;2367;67;2;1;0;526;1;0;0;"PLANTA";"24/1/1994 0:00:00";"ASOCIADO";"T C";"FISICA"
7456;654;74;89;4;4;4;4;4;4;4;4;4;4;4;2;4;4;4;4;4;4;3;3;3;2;2;4;4;"CLARIDAD EN LOS OBJETIVOS DEL CURSO, PROGRAMA Y PARAMETROS DELA ASIGNATURA. DISPOSICI[ON Y APOYO A LOS ESTUDIANTE";"";1;2368;67;3;1;0;526;1;0;0;"PLANTA";"24/1/1994 0:00:00";"ASOCIADO";"T C";"FISICA"
7457;655;88;94;4;2;2;2;2;3;2;3;4;4;4;1;1;2;NA;3;3;3;3;3;3;2;2;2;4;"";"";0;376;32;8;1;0;556;1;0;0;"PLANTA";"19/1/2005 0:00:00";"ASOCIADO";"T C";"FISICA"
7459;656;88;94;4;3;2;3;3;3;3;2;2;2;2;2;2;2;3;3;3;2;3;3;3;2;2;2;2;"LA FORMA DE EVALUAR AL DOCENTE ES COMPLICADA PORQUE HUBO VARIOS PROFESORES";"VARIOS PROFESORES, TEMAS REPETIDOS";1;2366;67;2;1;0;556;1;0;0;"PLANTA";"19/1/2005 0:00:00";"ASOCIADO";"T C";"FISICA"
7460;657;88;94;4;4;3;3;3;3;2;4;3;4;3;3;2;2;2;3;2;2;3;3;4;2;1;3;3;"EFICAZ";"AUTORITARIA";1;2366;67;2;1;0;556;1;0;0;"PLANTA";"19/1/2005 0:00:00";"ASOCIADO";"T C";"FISICA"
7461;658;88;94;4;4;4;2;4;3;2;3;3;4;2;3;2;3;2;4;3;1;2;3;4;2;1;3;2;"LA ASIGNATURA FUE POR MODULOS ALGUNOS FUERON EXCELENTES Y OTROS REGULARES. EN LOS BUENOS LA PREPARACION Y LA EXPERIENCIA DEL DOCENTE";"SE NOTO EN ALGUNOS CASOS IMPROVISACION";1;2366;67;2;1;0;556;1;0;0;"PLANTA";"19/1/2005 0:00:00";"ASOCIADO";"T C";"FISICA"
7462;659;88;94;5;2;3;3;3;3;3;4;4;4;3;1;2;2;2;4;2;3;4;4;4;2;2;2;3;"LAS CLASES FUERON POR MODULOS";"";1;2367;67;2;1;0;556;1;0;0;"PLANTA";"19/1/2005 0:00:00";"ASOCIADO";"T C";"FISICA"
7463;660;88;94;4;2;4;3;2;2;2;3;1;3;3;1;1;3;3;3;3;3;3;3;3;1;1;3;3;"";"";1;2368;67;3;1;0;556;1;0;0;"PLANTA";"19/1/2005 0:00:00";"ASOCIADO";"T C";"FISICA"
7564;661;28;106;5;4;4;4;4;4;4;3;4;4;4;1;4;4;4;1;1;4;4;4;4;2;2;4;4;"EL DOCENTE SE ESFUERZA EN PREPARAR BIEN LAS CLASES";"TIEMPO DE CLASE ESCAZO";1;1201;16;4;1;0;583;1;0;1;"PLANTA";"1/8/2005 0:00:00";"ASOCIADO";"EXCLUSIVA";"FISICA"
7565;662;28;106;5;4;4;4;4;3;4;4;3;4;4;1;3;4;4;4;4;4;2;3;4;2;1;4;4;"SU COMPROMISO Y DEDICACION AL ENSEÑAR";"ALGUNAS VECES SERIA UTIL EL USO DE EJEMPLOS";1;1505;32;8;1;0;583;1;0;1;"PLANTA";"1/8/2005 0:00:00";"ASOCIADO";"EXCLUSIVA";"FISICA"
7566;663;28;106;5;4;4;4;3;4;4;3;4;4;4;1;3;2;4;2;2;3;3;3;4;2;1;4;4;"INTERES DEL DOCENTE, LA ASIGNATURA CUBRE UN AREA EXTENSA Y COMPLETA";"EL DOCENTE ALGUNAS VECES HACE SALTOS LOGICOS MUY ABRUPTOS. LA ASIGNATURA DEBERIA TENER OTRO HORARIO";1;1509;32;9;1;0;583;1;0;1;"PLANTA";"1/8/2005 0:00:00";"ASOCIADO";"EXCLUSIVA";"FISICA"
7567;664;28;106;5;4;4;4;4;3;4;4;3;4;4;2;4;4;4;3;2;4;1;2;3;2;1;4;4;"AL SER UNA MATERIA DE MAESTRIA EXIGE DISCIPLINA Y COMPROMISO POR PARTE DEL ESTUDIANTE Y PROFESOR DESTACANDO EL INTERES DEL DOCENTE EN EL APRENDIZAJE";"EL HORARIO DE CLASE NO ES MUY ADECUADO Y SE EXTIENDE DEMASIADO";1;1509;32;9;1;0;583;1;0;1;"PLANTA";"1/8/2005 0:00:00";"ASOCIADO";"EXCLUSIVA";"FISICA"
7568;665;28;106;5;4;4;4;4;4;4;3;4;4;4;1;4;4;4;1;4;4;4;3;4;2;1;4;4;"RIGUROSIDAD AL EXPLICAR EL CONTENIDO. ORDENADO AL PREPARAR LOS TEMAS. UNA INTRODUCCION APROPIADA A TEMAS AVANZADOS.";"SE DEBERIA PREPARAR MAS EJEMPLOS PARA CADA UNO DE LOS TEMAS.";1;1509;32;9;1;0;583;1;0;1;"PLANTA";"1/8/2005 0:00:00";"ASOCIADO";"EXCLUSIVA";"FISICA"
