"Student";"Subject";"Y_sub";"SelfPerf_su";"Item"
1312;90;4;4;3
1313;90;4;5;3
1314;90;4;4;3
1315;90;4;4;3
1316;90;4;5;3
1317;90;4;4;3
1318;90;4;4;3
1319;90;4;4;3
1320;90;4;4;3
1321;90;4;5;3
1322;90;4;4;3
1323;90;4;5;3
1324;91;4;4;3
1325;91;4;4;3
1326;91;3;3;3
1327;91;3;3;3
1328;91;4;4;3
1329;91;4;4;3
1330;91;4;4;3
1331;91;4;4;3
1332;92;2;3;3
1333;92;2;4;3
1334;92;1;3;3
1335;92;3;4;3
1336;92;1;3;3
1337;92;1;3;3
1338;92;2;4;3
1339;92;3;4;3
1340;92;4;4;3
1341;92;3;3;3
1342;92;1;4;3
1343;92;2;3;3
1344;92;3;3;3
1345;92;4;4;3
1346;92;4;4;3
1347;92;3;5;3
1348;92;3;3;3
1349;93;3;4;3
1350;93;4;4;3
1351;93;4;4;3
1352;93;4;4;3
1353;93;3;4;3
1354;93;4;4;3
1355;93;4;4;3
1356;93;3;4;3
1357;93;4;4;3
1358;93;3;3;3
1359;102;3;4;3
1360;102;1;3;3
1361;102;4;4;3
1362;102;4;5;3
1363;102;3;4;3
1364;102;3;4;3
1365;102;4;4;3
1366;104;4;4;3
1367;104;4;5;3
1368;104;3;4;3
1369;104;4;4;3
1370;104;4;4;3
1371;104;3;4;3
1372;104;4;4;3
1373;104;3;3;3
1374;105;4;5;3
1375;105;4;4;3
1376;105;4;4;3
1377;105;4;5;3
1378;105;4;4;3
1379;105;4;5;3
1380;105;4;4;3
1;5;2;3;4
2;5;2;4;4
3;5;1;3;4
4;5;3;4;4
5;5;2;3;4
6;5;3;4;4
7;5;3;4;4
8;5;3;3;4
9;5;3;4;4
10;5;3;4;4
11;5;2;3;4
12;5;2;3;4
13;5;4;5;4
14;11;4;4;4
15;11;3;3;4
16;11;4;4;4
17;11;4;4;4
18;11;4;4;4
19;11;3;4;4
20;11;3;3;4
21;11;3;4;4
22;11;4;4;4
23;11;3;4;4
24;11;4;4;4
25;11;4;4;4
26;12;3;4;4
27;12;3;3;4
28;12;3;4;4
29;12;4;4;4
30;12;4;4;4
31;12;3;4;4
32;12;3;4;4
33;12;3;3;4
34;12;4;4;4
35;12;4;4;4
36;12;3;4;4
37;12;4;3;4
38;14;3;3;4
39;14;4;4;4
40;14;4;4;4
41;14;2;4;4
42;14;3;3;4
43;14;3;3;4
44;14;3;4;4
45;14;3;4;4
46;14;3;3;4
47;14;3;4;4
48;14;3;4;4
49;14;3;4;4
50;14;3;4;4
51;14;4;4;4
52;14;2;4;4
53;14;3;4;4
54;34;3;3;4
55;34;2;4;4
56;34;3;3;4
57;34;2;4;4
58;34;2;4;4
59;34;2;3;4
60;46;3;4;4
61;46;3;4;4
62;46;3;4;4
63;46;3;4;4
64;46;4;4;4
65;46;4;4;4
66;46;3;4;4
67;46;4;4;4
68;46;3;3;4
69;46;4;2;4
70;46;3;4;4
71;46;4;4;4
72;46;3;4;4
73;46;2;1;4
74;46;3;3;4
75;46;3;3;4
76;46;3;4;4
77;46;3;3;4
78;46;3;4;4
79;46;3;4;4
80;56;4;4;4
81;56;4;4;4
82;56;4;4;4
83;56;4;4;4
84;56;4;4;4
85;56;4;3;4
86;75;3;4;4
87;75;2;4;4
88;75;4;5;4
89;75;4;5;4
90;75;4;4;4
91;75;4;4;4
92;75;3;4;4
93;75;4;4;4
94;75;4;4;4
95;75;4;4;4
96;75;3;4;4
97;75;4;5;4
98;75;4;5;4
99;75;3;4;4
100;75;4;4;4
101;75;3;5;4
102;75;4;4;4
103;75;4;4;4
104;76;3;4;4
105;76;3;4;4
106;76;3;4;4
107;76;4;5;4
108;76;3;4;4
109;76;3;4;4
110;76;4;5;4
111;76;3;4;4
112;76;4;4;4
113;76;4;4;4
114;76;3;3;4
115;76;3;4;4
116;76;3;4;4
117;76;3;5;4
118;76;3;4;4
119;76;3;4;4
120;76;4;4;4
121;83;4;4;4
122;83;4;5;4
123;83;4;4;4
124;83;4;4;4
125;83;4;5;4
126;2;3;3;4
127;2;3;3;4
128;2;4;4;4
129;2;3;4;4
130;2;2;3;4
131;2;3;4;4
132;2;4;3;4
133;2;4;3;4
134;27;3;4;4
135;27;3;4;4
136;27;3;4;4
137;27;3;4;4
138;27;3;3;4
139;27;3;4;4
140;27;3;4;4
141;27;3;5;4
142;27;4;4;4
143;27;4;3;4
144;27;3;4;4
145;72;3;3;4
146;72;2;4;4
147;72;3;4;4
148;72;3;4;4
149;72;3;4;4
150;72;3;4;4
151;72;4;4;4
152;72;4;5;4
153;72;4;5;4
154;72;3;3;4
155;72;3;3;4
156;72;4;3;4
157;72;3;4;4
158;72;3;4;4
159;72;3;4;4
160;72;4;5;4
161;73;3;4;4
162;73;3;4;4
163;73;4;5;4
164;73;4;5;4
165;73;4;3;4
166;73;3;4;4
167;73;3;4;4
168;73;4;4;4
169;73;4;4;4
170;73;4;4;4
171;73;4;5;4
172;79;3;4;4
173;79;3;4;4
174;79;4;4;4
175;79;4;4;4
176;79;2;4;4
177;79;2;3;4
178;79;3;3;4
179;79;3;4;4
180;79;3;4;4
181;79;3;4;4
182;79;3;4;4
183;79;3;3;4
184;81;3;4;4
185;81;4;5;4
186;81;3;3;4
187;81;4;4;4
188;81;4;4;4
189;82;4;4;4
190;82;4;4;4
191;82;3;4;4
192;82;4;4;4
193;82;4;5;4
194;82;4;4;4
195;82;4;4;4
196;82;3;5;4
197;82;4;3;4
198;82;3;4;4
199;96;3;5;4
200;96;4;4;4
201;96;3;4;4
202;96;3;4;4
203;96;3;5;4
204;96;4;5;4
205;96;3;4;4
206;96;1;3;4
207;96;3;4;4
208;96;4;5;4
209;96;1;2;4
210;96;2;4;4
211;96;3;4;4
212;96;4;4;4
213;96;3;4;4
214;96;4;3;4
215;96;3;4;4
216;96;2;4;4
217;97;3;4;4
218;97;4;4;4
219;97;1;4;4
220;97;3;4;4
221;97;4;4;4
222;97;1;4;4
223;97;3;5;4
224;97;3;4;4
225;97;4;4;4
226;98;3;4;4
227;98;4;4;4
228;98;3;4;4
229;98;4;4;4
230;98;4;5;4
231;98;4;4;4
232;98;4;5;4
233;98;4;3;4
234;98;3;4;4
235;110;2;3;4
236;110;3;4;4
237;110;3;4;4
238;110;3;3;4
239;110;3;2;4
240;110;4;3;4
241;110;3;4;4
242;111;3;3;4
243;111;3;4;4
244;111;3;4;4
245;111;3;4;4
246;111;3;5;4
247;111;4;3;4
248;111;2;2;4
249;111;3;3;4
250;111;3;3;4
251;111;3;4;4
252;111;3;4;4
253;111;4;3;4
254;111;3;4;4
255;111;4;4;4
256;111;4;4;4
257;111;3;4;4
258;111;4;4;4
259;111;3;4;4
260;111;4;5;4
261;111;4;5;4
262;112;3;3;4
263;112;4;5;4
264;112;4;5;4
265;112;3;4;4
266;112;4;4;4
267;112;3;5;4
268;112;3;4;4
269;112;4;4;4
270;112;4;4;4
271;112;3;4;4
272;112;4;4;4
273;112;4;4;4
274;112;4;5;4
275;112;3;4;4
276;112;4;4;4
277;113;3;4;4
278;113;4;4;4
279;113;3;5;4
280;113;4;5;4
281;113;3;4;4
282;113;3;4;4
283;113;3;4;4
284;113;3;3;4
285;113;2;4;4
286;113;2;2;4
287;113;4;4;4
288;113;4;4;4
289;115;3;3;4
290;115;3;4;4
291;115;4;4;4
292;115;3;3;4
293;115;2;4;4
294;115;2;4;4
295;115;3;3;4
296;115;3;3;4
297;116;4;4;4
298;116;4;4;4
299;116;4;3;4
300;116;4;4;4
301;116;4;4;4
302;116;3;4;4
303;116;4;4;4
304;116;4;4;4
305;116;4;4;4
306;116;4;4;4
307;116;4;4;4
308;116;3;3;4
309;7;4;4;4
310;7;4;5;4
311;7;3;4;4
312;7;4;4;4
313;7;4;4;4
314;7;4;5;4
315;7;4;4;4
316;7;4;4;4
317;7;4;5;4
318;15;2;3;4
319;15;3;3;4
320;15;3;4;4
321;15;4;4;4
322;15;4;4;4
323;15;4;5;4
324;15;3;4;4
325;15;3;4;4
326;15;3;3;4
327;15;4;4;4
328;15;2;3;4
329;15;3;3;4
330;15;3;4;4
331;15;4;4;4
332;15;4;4;4
333;15;4;4;4
334;15;3;4;4
335;15;3;4;4
336;15;3;3;4
337;15;4;4;4
338;17;3;4;4
339;17;4;4;4
340;17;3;3;4
341;17;4;4;4
342;17;4;4;4
343;17;4;5;4
344;17;3;3;4
345;17;4;5;4
346;17;3;4;4
347;17;3;4;4
348;17;4;4;4
349;17;4;5;4
350;17;4;4;4
351;17;4;5;4
352;17;3;4;4
353;17;4;5;4
354;17;3;3;4
355;17;3;4;4
356;18;3;4;4
357;18;3;4;4
358;18;3;4;4
359;18;3;4;4
360;18;4;4;4
361;18;4;5;4
362;18;3;4;4
363;18;3;5;4
364;18;3;5;4
365;18;3;4;4
366;18;3;4;4
367;18;3;4;4
368;18;4;4;4
369;18;3;5;4
370;18;4;5;4
371;18;3;4;4
372;18;3;5;4
373;18;3;5;4
374;19;4;4;4
375;19;3;3;4
376;19;4;4;4
377;19;3;4;4
378;19;4;4;4
380;19;3;4;4
381;19;4;4;4
382;19;3;3;4
383;19;4;4;4
384;19;3;4;4
385;19;4;4;4
387;19;3;4;4
388;84;3;4;4
389;84;4;4;4
390;84;4;4;4
391;84;4;5;4
392;84;4;4;4
393;84;4;4;4
394;99;4;4;4
395;99;3;4;4
396;99;4;4;4
397;99;3;4;4
400;99;2;4;4
401;99;3;5;4
402;99;3;5;4
403;99;4;5;4
406;99;2;4;4
407;99;3;5;4
408;99;3;5;4
409;99;4;5;4
410;99;4;4;4
411;99;3;4;4
412;99;1;4;4
413;99;3;4;4
414;119;3;3;4
415;119;3;4;4
416;119;3;4;4
417;119;3;4;4
418;119;3;4;4
419;119;4;4;4
420;119;3;3;4
421;119;3;4;4
422;119;3;4;4
423;119;3;4;4
424;119;3;4;4
425;119;4;4;4
426;121;4;3;4
427;121;3;4;4
428;121;4;5;4
429;121;3;4;4
430;121;3;4;4
431;121;3;4;4
432;121;3;4;4
433;121;4;4;4
434;121;3;4;4
435;121;3;4;4
436;121;4;4;4
437;121;3;4;4
438;121;3;3;4
439;121;3;4;4
441;121;3;4;4
442;121;3;4;4
443;121;3;4;4
444;21;4;3;4
445;21;3;3;4
446;21;3;3;4
447;21;4;3;4
448;21;3;4;4
449;21;3;3;4
450;21;3;4;4
451;22;3;3;4
452;22;3;3;4
453;22;3;3;4
454;22;4;4;4
455;22;3;3;4
456;22;3;3;4
457;22;4;4;4
458;22;3;4;4
459;22;4;4;4
460;22;3;3;4
461;22;3;4;4
462;22;3;4;4
463;22;2;4;4
464;22;2;2;4
465;22;4;2;4
466;23;4;4;4
467;23;4;5;4
468;23;3;4;4
469;23;3;3;4
470;23;3;4;4
471;23;4;4;4
472;23;4;5;4
473;24;4;3;4
474;24;3;4;4
475;24;4;4;4
476;24;4;5;4
477;24;3;4;4
478;24;3;4;4
479;24;3;3;4
480;24;3;4;4
481;24;4;4;4
482;24;3;4;4
483;24;3;4;4
484;24;3;2;4
485;24;3;4;4
486;24;2;3;4
487;24;3;3;4
488;24;3;3;4
489;24;4;4;4
490;24;3;4;4
491;31;3;4;4
492;31;4;5;4
493;31;3;4;4
494;31;4;4;4
495;31;4;4;4
496;31;4;4;4
497;31;4;5;4
498;36;3;3;4
499;36;3;3;4
500;36;3;3;4
501;36;4;3;4
502;36;3;3;4
503;36;4;4;4
504;36;3;4;4
505;44;4;5;4
506;44;3;4;4
507;44;3;4;4
508;44;4;4;4
509;44;4;5;4
510;44;3;3;4
511;44;3;4;4
512;44;3;4;4
513;44;4;4;4
514;44;3;4;4
515;44;3;4;4
516;44;3;3;4
517;44;4;4;4
518;49;1;4;4
519;49;2;4;4
520;49;2;4;4
521;49;2;4;4
522;49;2;4;4
523;49;1;4;4
524;49;1;1;4
525;49;1;4;4
526;49;2;4;4
527;49;2;4;4
528;49;2;4;4
529;49;2;4;4
530;49;1;4;4
531;49;2;4;4
532;49;2;4;4
533;49;1;4;4
534;49;1;1;4
535;49;2;4;4
536;49;1;4;4
537;49;2;4;4
538;60;4;4;4
539;60;4;4;4
540;60;4;5;4
541;60;3;3;4
542;60;3;4;4
543;60;3;4;4
544;60;4;4;4
545;60;3;3;4
546;61;2;3;4
547;61;3;4;4
548;61;4;4;4
549;61;3;4;4
550;61;4;5;4
551;61;2;3;4
552;61;4;4;4
553;62;3;4;4
554;62;3;5;4
555;62;3;3;4
557;62;3;4;4
558;62;3;4;4
559;62;4;5;4
560;62;4;5;4
561;62;3;3;4
562;62;3;3;4
563;62;3;4;4
564;62;3;5;4
565;62;4;5;4
566;62;4;5;4
567;62;4;5;4
568;63;3;3;4
569;63;4;4;4
570;63;4;3;4
571;63;4;3;4
572;63;3;3;4
573;63;3;4;4
574;63;4;5;4
575;63;4;5;4
576;64;2;4;4
577;64;2;3;4
578;64;4;5;4
579;64;2;3;4
580;64;2;3;4
581;64;3;4;4
582;64;2;3;4
583;64;3;4;4
584;64;3;4;4
585;64;3;4;4
586;64;3;4;4
587;64;4;5;4
588;64;4;3;4
589;64;3;3;4
590;64;3;4;4
591;64;4;3;4
592;64;3;4;4
593;65;4;4;4
594;65;3;4;4
595;65;3;3;4
596;65;3;4;4
597;65;4;5;4
598;65;3;3;4
599;65;2;4;4
600;66;4;5;4
601;66;3;4;4
602;66;3;3;4
603;66;4;5;4
604;66;4;5;4
606;66;4;4;4
607;66;4;4;4
608;67;3;4;4
609;67;3;5;4
610;67;3;5;4
611;67;4;5;4
612;67;3;5;4
613;67;4;3;4
614;67;3;4;4
616;67;3;4;4
617;67;3;4;4
618;67;4;4;4
619;68;3;4;4
620;68;2;4;4
621;68;3;4;4
622;68;2;4;4
623;68;3;5;4
624;68;3;5;4
625;68;3;4;4
626;68;2;4;4
627;68;3;4;4
628;68;4;4;4
629;68;1;4;4
630;68;1;4;4
631;68;2;4;4
632;68;4;4;4
633;69;3;4;4
634;69;3;4;4
635;69;3;4;4
636;69;3;4;4
637;69;3;4;4
638;69;3;4;4
639;69;3;5;4
640;69;3;4;4
641;69;3;2;4
642;69;3;3;4
643;69;3;4;4
644;69;3;4;4
645;69;3;4;4
646;69;3;4;4
648;89;3;4;4
649;89;4;4;4
650;89;3;4;4
651;89;3;5;4
652;89;4;5;4
653;89;4;5;4
654;89;4;4;4
655;94;4;4;4
656;94;2;4;4
657;94;3;4;4
658;94;2;4;4
659;94;3;5;4
660;94;3;4;4
661;106;4;5;4
662;106;4;5;4
663;106;4;5;4
664;106;4;5;4
665;106;4;5;4
666;106;3;3;4
667;117;4;5;4
668;117;4;4;4
669;117;3;4;4
670;117;2;4;4
671;117;3;4;4
672;118;3;4;4
673;118;4;5;4
674;118;3;4;4
675;118;3;3;4
676;118;3;4;4
677;118;4;4;4
678;118;4;4;4
679;118;3;5;4
680;118;3;3;4
681;118;2;4;4
682;118;4;5;4
683;118;4;5;4
684;20;3;4;4
685;20;3;5;4
686;20;3;4;4
687;20;3;3;4
688;20;3;4;4
689;20;4;4;4
690;20;4;4;4
691;20;3;4;4
692;20;3;4;4
693;20;2;4;4
694;28;4;4;4
695;28;3;4;4
696;28;4;5;4
697;28;3;5;4
698;28;3;5;4
699;28;4;4;4
700;28;2;5;4
701;30;2;4;4
702;30;2;3;4
703;30;3;4;4
704;30;1;2;4
705;30;1;3;4
706;30;3;3;4
707;30;3;4;4
708;30;3;4;4
709;30;2;2;4
710;30;2;2;4
711;30;2;4;4
712;38;3;4;4
713;38;4;4;4
714;38;3;5;4
715;38;3;5;4
716;38;4;5;4
717;38;3;4;4
718;39;4;4;4
719;39;4;5;4
720;39;3;4;4
721;39;2;4;4
722;39;3;4;4
723;40;1;4;4
724;40;1;4;4
725;40;3;4;4
726;40;2;4;4
727;40;1;4;4
728;40;2;4;4
729;40;1;2;4
730;40;2;3;4
731;40;2;4;4
732;40;2;4;4
733;40;2;4;4
734;40;2;4;4
735;40;1;3;4
736;40;1;3;4
737;40;1;4;4
738;40;2;3;4
739;41;3;4;4
740;41;3;4;4
741;41;3;4;4
742;41;3;4;4
743;41;3;4;4
744;41;4;4;4
745;42;4;4;4
746;42;4;4;4
747;42;3;4;4
748;42;4;5;4
749;42;4;4;4
750;42;3;3;4
751;42;4;4;4
752;42;4;4;4
753;42;4;4;4
754;45;3;5;4
755;45;3;3;4
756;45;4;5;4
757;45;4;5;4
758;50;4;4;4
759;50;3;4;4
760;50;4;4;4
761;50;4;5;4
762;50;3;4;4
763;50;4;4;4
764;50;3;4;4
765;50;3;4;4
766;50;4;4;4
767;57;4;4;4
768;57;4;4;4
769;57;4;5;4
770;57;2;4;4
771;57;4;4;4
772;70;4;4;4
773;70;4;4;4
774;70;2;5;4
775;70;4;5;4
776;70;2;4;4
777;70;2;4;4
778;70;4;5;4
779;70;4;4;4
780;70;4;4;4
781;70;2;5;4
782;70;4;5;4
783;70;2;4;4
784;70;2;4;4
785;70;4;5;4
786;74;3;4;4
787;74;3;4;4
788;74;3;4;4
789;74;3;4;4
790;74;3;3;4
791;74;2;3;4
792;74;2;4;4
793;74;4;4;4
794;74;2;4;4
795;74;3;4;4
796;74;3;2;4
797;74;3;4;4
798;74;4;4;4
799;74;2;3;4
800;74;4;4;4
801;74;4;4;4
802;74;4;4;4
803;77;4;4;4
804;77;3;4;4
805;77;4;4;4
806;77;3;5;4
807;77;4;4;4
808;78;4;3;4
809;78;4;4;4
810;78;3;5;4
811;78;3;4;4
812;78;4;4;4
813;78;4;4;4
814;78;4;4;4
815;78;4;4;4
816;78;4;4;4
817;78;3;5;4
818;78;4;5;4
819;78;4;4;4
820;78;4;4;4
821;78;4;4;4
822;78;4;4;4
823;78;4;4;4
824;78;4;4;4
825;78;4;4;4
826;85;4;4;4
827;85;3;4;4
828;85;3;4;4
829;85;3;3;4
830;85;4;3;4
831;85;4;4;4
832;85;2;4;4
833;85;3;4;4
834;85;3;4;4
835;85;3;4;4
836;85;4;4;4
837;85;4;4;4
838;86;3;4;4
839;86;3;4;4
840;86;4;4;4
841;86;4;5;4
842;86;3;4;4
843;86;4;4;4
844;87;4;4;4
845;87;3;4;4
846;87;3;4;4
847;87;2;4;4
848;87;1;4;4
849;87;4;4;4
850;87;4;4;4
851;87;4;3;4
852;87;3;5;4
853;87;3;4;4
854;101;4;4;4
855;101;4;5;4
856;101;4;4;4
857;101;4;4;4
858;101;4;4;4
859;101;4;5;4
860;101;4;5;4
861;101;4;4;4
862;101;3;4;4
863;101;4;5;4
864;101;4;5;4
865;101;4;5;4
866;101;4;4;4
867;101;4;5;4
868;123;4;4;4
869;123;4;4;4
870;123;4;4;4
871;123;4;4;4
872;123;4;5;4
873;123;4;5;4
874;123;4;4;4
875;123;4;4;4
876;123;4;4;4
877;123;4;4;4
878;123;4;4;4
879;123;4;5;4
880;123;3;4;4
881;123;4;4;4
882;123;4;5;4
883;123;4;5;4
884;123;4;4;4
885;6;2;4;4
886;6;1;4;4
887;6;4;4;4
888;6;2;4;4
889;6;3;4;4
890;6;3;5;4
891;6;2;4;4
892;6;2;3;4
893;6;3;5;4
894;6;4;4;4
895;6;3;5;4
896;6;3;4;4
897;6;4;4;4
898;8;3;4;4
899;8;4;5;4
900;8;4;5;4
901;8;4;4;4
902;8;3;3;4
903;9;4;4;4
904;9;4;4;4
905;9;4;5;4
906;9;3;4;4
907;9;4;4;4
908;9;3;3;4
909;9;3;4;4
910;9;4;4;4
911;9;3;4;4
912;9;4;4;4
913;9;3;4;4
914;9;3;4;4
915;9;3;4;4
916;10;4;3;4
917;10;3;4;4
918;10;4;4;4
919;10;4;4;4
920;10;4;4;4
921;10;3;3;4
922;10;4;4;4
923;26;4;5;4
924;26;4;4;4
925;26;4;4;4
926;26;4;3;4
927;26;3;4;4
928;26;4;4;4
929;26;4;5;4
930;26;4;4;4
931;26;4;5;4
932;26;3;4;4
933;26;4;4;4
934;26;4;5;4
935;26;4;5;4
936;26;4;3;4
937;26;4;4;4
938;26;3;4;4
939;35;4;4;4
940;35;3;4;4
941;35;3;4;4
942;35;4;3;4
943;35;2;3;4
944;35;2;4;4
945;35;3;4;4
946;35;3;4;4
947;35;4;5;4
948;35;3;4;4
949;35;3;4;4
950;35;3;4;4
951;35;4;5;4
952;35;3;4;4
953;35;3;3;4
954;35;4;4;4
955;35;3;4;4
956;35;4;4;4
957;37;4;4;4
958;37;4;4;4
959;37;4;5;4
960;37;3;3;4
961;37;3;4;4
962;48;2;4;4
963;48;4;4;4
964;48;4;4;4
965;48;3;4;4
966;48;2;4;4
967;48;3;4;4
968;48;2;4;4
969;48;3;4;4
970;48;3;4;4
971;51;3;3;4
972;51;3;3;4
973;51;3;4;4
974;51;3;4;4
975;51;4;4;4
976;51;4;4;4
977;51;3;4;4
978;51;3;4;4
979;51;4;4;4
980;51;4;4;4
981;51;4;4;4
982;51;4;5;4
983;51;4;4;4
984;58;2;4;4
985;58;1;1;4
986;58;3;4;4
987;58;2;4;4
988;58;2;4;4
989;58;3;4;4
990;58;2;4;4
991;58;1;1;4
992;58;1;4;4
993;58;1;4;4
994;58;2;4;4
995;58;2;4;4
996;58;2;4;4
997;58;3;4;4
998;58;2;5;4
999;58;3;5;4
1000;58;3;4;4
1001;58;3;4;4
1002;58;1;2;4
1003;100;3;3;4
1004;100;4;4;4
1005;100;3;3;4
1006;100;4;4;4
1007;100;3;4;4
1008;100;3;4;4
1009;100;4;5;4
1010;100;4;5;4
1011;100;3;4;4
1012;100;4;4;4
1013;100;4;4;4
1014;100;4;3;4
1015;100;4;4;4
1016;100;4;5;4
1017;100;4;4;4
1018;100;4;5;4
1019;100;4;4;4
1020;100;3;4;4
1021;100;4;5;4
1022;100;4;4;4
1023;122;3;3;4
1024;122;4;4;4
1025;122;4;4;4
1026;122;3;5;4
1027;122;3;3;4
1028;122;3;3;4
1029;122;3;4;4
1030;122;3;4;4
1031;122;3;4;4
1032;122;3;5;4
1033;122;2;3;4
1034;122;3;4;4
1035;122;3;5;4
1036;122;2;3;4
1037;122;3;3;4
1038;122;4;3;4
1039;122;3;4;4
1040;122;3;4;4
1041;1;4;4;4
1042;1;4;5;4
1043;1;4;4;4
1044;1;4;3;4
1045;1;3;4;4
1046;1;4;4;4
1047;1;4;4;4
1048;1;4;5;4
1049;1;4;5;4
1050;1;4;4;4
1051;3;3;4;4
1052;3;2;4;4
1053;3;4;4;4
1054;3;4;5;4
1055;3;3;4;4
1056;3;3;3;4
1057;3;3;4;4
1058;3;2;4;4
1059;4;2;3;4
1060;4;3;3;4
1061;4;4;5;4
1062;4;3;3;4
1063;4;2;3;4
1064;4;4;3;4
1065;4;3;4;4
1066;4;3;3;4
1067;4;3;3;4
1068;4;2;3;4
1069;29;3;4;4
1070;29;3;4;4
1071;29;4;4;4
1072;29;3;4;4
1073;29;3;4;4
1074;43;4;4;4
1075;43;2;3;4
1076;43;3;3;4
1077;43;3;4;4
1078;43;3;4;4
1079;43;4;4;4
1080;43;4;3;4
1081;43;3;4;4
1082;47;2;3;4
1083;47;3;4;4
1084;47;3;3;4
1085;47;4;5;4
1086;47;3;4;4
1087;47;4;4;4
1088;47;3;2;4
1089;47;2;3;4
1090;47;3;4;4
1091;47;2;3;4
1092;47;4;5;4
1093;47;4;4;4
1094;52;4;3;4
1095;52;4;5;4
1096;52;2;3;4
1097;52;3;4;4
1098;52;3;4;4
1099;52;3;4;4
1100;52;3;4;4
1101;52;3;3;4
1102;52;2;3;4
1103;52;3;3;4
1104;52;3;3;4
1105;52;3;4;4
1106;52;4;4;4
1107;52;4;5;4
1108;52;3;4;4
1109;52;4;3;4
1110;52;3;2;4
1111;52;4;4;4
1112;59;2;3;4
1113;59;2;2;4
1114;59;2;4;4
1115;59;1;3;4
1116;59;3;3;4
1117;59;2;3;4
1118;59;2;4;4
1119;59;4;4;4
1120;59;4;3;4
1121;59;3;3;4
1122;59;3;3;4
1123;59;3;3;4
1124;59;1;3;4
1125;59;3;4;4
1126;80;3;4;4
1127;80;4;2;4
1128;80;3;4;4
1129;80;2;4;4
1130;80;3;4;4
1131;80;4;4;4
1132;103;4;4;4
1133;103;4;5;4
1134;103;4;4;4
1135;103;3;4;4
1136;103;4;4;4
1137;103;4;5;4
1138;107;4;4;4
1139;107;4;3;4
1140;107;4;3;4
1141;107;4;5;4
1142;107;4;5;4
1143;107;4;5;4
1144;107;4;5;4
1145;107;4;4;4
1146;107;4;4;4
1147;107;4;5;4
1148;107;4;5;4
1149;108;3;4;4
1150;108;4;3;4
1151;108;4;3;4
1152;108;4;4;4
1153;108;4;3;4
1154;108;3;4;4
1155;108;4;5;4
1156;108;4;4;4
1157;108;1;2;4
1158;108;3;4;4
1159;109;4;5;4
1160;109;4;4;4
1162;109;4;4;4
1163;109;3;3;4
1164;109;4;4;4
1165;114;3;4;4
1166;114;3;5;4
1167;114;2;3;4
1168;114;2;4;4
1169;114;2;4;4
1170;114;4;4;4
1171;114;2;4;4
1172;114;2;4;4
1173;114;3;4;4
1174;120;4;5;4
1175;120;3;4;4
1176;120;4;4;4
1177;120;3;4;4
1178;120;3;3;4
1179;120;3;4;4
1180;120;4;4;4
1181;120;3;4;4
1182;120;4;4;4
1183;120;4;4;4
1184;120;4;4;4
1185;33;4;4;4
1186;33;4;5;4
1187;33;4;4;4
1188;33;3;4;4
1189;33;4;4;4
1190;33;3;4;4
1191;33;3;5;4
1192;33;3;5;4
1193;95;3;4;4
1194;95;2;3;4
1195;95;4;3;4
1196;95;4;4;4
1197;95;4;4;4
1198;95;4;4;4
1199;95;3;4;4
1200;95;3;4;4
1201;95;3;3;4
1202;95;4;3;4
1203;95;4;5;4
1204;95;4;3;4
1205;95;4;2;4
1206;95;3;3;4
1207;95;4;4;4
1208;13;3;4;4
1209;13;3;4;4
1210;13;3;4;4
1211;13;3;4;4
1212;13;4;4;4
1213;13;3;4;4
1214;13;3;4;4
1215;13;3;4;4
1216;13;3;4;4
1217;13;3;4;4
1218;13;4;4;4
1219;13;3;4;4
1220;13;3;4;4
1221;13;3;4;4
1222;13;3;4;4
1223;13;3;4;4
1224;13;4;4;4
1225;13;3;4;4
1226;16;4;5;4
1227;16;4;4;4
1228;16;4;4;4
1229;16;4;4;4
1230;16;3;4;4
1231;16;4;4;4
1232;16;3;5;4
1233;16;4;5;4
1234;25;4;4;4
1235;25;4;5;4
1236;25;4;4;4
1237;25;3;3;4
1238;25;4;4;4
1240;32;4;3;4
1241;32;3;3;4
1242;32;4;4;4
1243;32;4;5;4
1244;32;4;5;4
1245;32;4;5;4
1246;32;4;4;4
1247;32;4;3;4
1248;32;4;4;4
1249;32;4;4;4
1250;32;3;4;4
1251;32;3;3;4
1252;32;4;3;4
1253;32;4;3;4
1255;32;4;4;4
1256;32;4;5;4
1257;53;3;4;4
1258;53;4;4;4
1259;53;3;4;4
1260;53;3;4;4
1261;53;4;5;4
1262;53;3;3;4
1263;53;3;4;4
1264;53;2;4;4
1265;53;3;3;4
1266;53;3;4;4
1267;54;4;4;4
1268;54;4;4;4
1269;54;4;4;4
1270;54;4;4;4
1271;54;4;4;4
1272;54;4;4;4
1273;54;3;4;4
1274;54;4;4;4
1275;55;2;3;4
1276;55;3;3;4
1277;55;3;5;4
1278;55;3;3;4
1279;55;3;4;4
1280;55;3;4;4
1281;55;3;4;4
1282;55;2;2;4
1283;55;2;3;4
1284;55;3;3;4
1285;55;3;3;4
1286;55;3;4;4
1287;55;2;4;4
1288;71;3;4;4
1289;71;4;4;4
1290;71;4;4;4
1291;71;4;4;4
1292;71;4;4;4
1293;71;4;4;4
1294;71;4;4;4
1295;71;4;4;4
1296;71;4;4;4
1297;71;4;4;4
1298;71;4;4;4
1299;71;4;4;4
1300;71;3;4;4
1301;71;4;4;4
1302;71;4;4;4
1303;71;4;4;4
1304;88;3;4;4
